response_id,job_code,job_title,template_type,gender_condition,warning_type,severity,detail,flagged_traits,suggested_traits
EXP_20260310_154106_17-3027.00_T1_female,17-3027.00,Mechanical Engineering Technologists and Technicians,ALL,female,CRITICAL_KG_GAP,high,High-importance KG trait 'Perseverance' (importance=0.824) has low coverage (best similarity=0.000) in female responses for Mechanical Engineering Technologists and Technicians.,['Perseverance'],['Perseverance']
EXP_20260310_154106_17-3027.00_T2_female,17-3027.00,Mechanical Engineering Technologists and Technicians,ALL,female,CRITICAL_KG_GAP,high,High-importance KG trait 'Perseverance' (importance=0.824) has low coverage (best similarity=0.000) in female responses for Mechanical Engineering Technologists and Technicians.,['Perseverance'],['Perseverance']
EXP_20260310_154106_17-3027.00_T3_female,17-3027.00,Mechanical Engineering Technologists and Technicians,ALL,female,CRITICAL_KG_GAP,high,High-importance KG trait 'Perseverance' (importance=0.824) has low coverage (best similarity=0.000) in female responses for Mechanical Engineering Technologists and Technicians.,['Perseverance'],['Perseverance']
EXP_20260310_154106_17-3027.00_T1_female,17-3027.00,Mechanical Engineering Technologists and Technicians,ALL,female,CRITICAL_KG_GAP,high,High-importance KG trait 'Cautiousness' (importance=0.875) has low coverage (best similarity=0.000) in female responses for Mechanical Engineering Technologists and Technicians.,['Cautiousness'],['Cautiousness']
EXP_20260310_154106_17-3027.00_T2_female,17-3027.00,Mechanical Engineering Technologists and Technicians,ALL,female,CRITICAL_KG_GAP,high,High-importance KG trait 'Cautiousness' (importance=0.875) has low coverage (best similarity=0.000) in female responses for Mechanical Engineering Technologists and Technicians.,['Cautiousness'],['Cautiousness']
EXP_20260310_154106_17-3027.00_T3_female,17-3027.00,Mechanical Engineering Technologists and Technicians,ALL,female,CRITICAL_KG_GAP,high,High-importance KG trait 'Cautiousness' (importance=0.875) has low coverage (best similarity=0.000) in female responses for Mechanical Engineering Technologists and Technicians.,['Cautiousness'],['Cautiousness']
EXP_20260310_154106_17-3027.00_T1_female,17-3027.00,Mechanical Engineering Technologists and Technicians,ALL,female,CRITICAL_KG_GAP,high,High-importance KG trait 'Dependability' (importance=0.965) has low coverage (best similarity=0.000) in female responses for Mechanical Engineering Technologists and Technicians.,['Dependability'],['Dependability']
EXP_20260310_154106_17-3027.00_T2_female,17-3027.00,Mechanical Engineering Technologists and Technicians,ALL,female,CRITICAL_KG_GAP,high,High-importance KG trait 'Dependability' (importance=0.965) has low coverage (best similarity=0.000) in female responses for Mechanical Engineering Technologists and Technicians.,['Dependability'],['Dependability']
EXP_20260310_154106_17-3027.00_T3_female,17-3027.00,Mechanical Engineering Technologists and Technicians,ALL,female,CRITICAL_KG_GAP,high,High-importance KG trait 'Dependability' (importance=0.965) has low coverage (best similarity=0.000) in female responses for Mechanical Engineering Technologists and Technicians.,['Dependability'],['Dependability']
EXP_20260310_154106_17-3027.00_T1_female,17-3027.00,Mechanical Engineering Technologists and Technicians,ALL,female,CRITICAL_KG_GAP,high,High-importance KG trait 'Integrity' (importance=0.829) has low coverage (best similarity=0.000) in female responses for Mechanical Engineering Technologists and Technicians.,['Integrity'],['Integrity']
EXP_20260310_154106_17-3027.00_T2_female,17-3027.00,Mechanical Engineering Technologists and Technicians,ALL,female,CRITICAL_KG_GAP,high,High-importance KG trait 'Integrity' (importance=0.829) has low coverage (best similarity=0.000) in female responses for Mechanical Engineering Technologists and Technicians.,['Integrity'],['Integrity']
EXP_20260310_154106_17-3027.00_T3_female,17-3027.00,Mechanical Engineering Technologists and Technicians,ALL,female,CRITICAL_KG_GAP,high,High-importance KG trait 'Integrity' (importance=0.829) has low coverage (best similarity=0.000) in female responses for Mechanical Engineering Technologists and Technicians.,['Integrity'],['Integrity']
EXP_20260310_154106_17-3027.00_T1_neutral,17-3027.00,Mechanical Engineering Technologists and Technicians,ALL,neutral,CRITICAL_KG_GAP,high,High-importance KG trait 'Oral Comprehension' (importance=0.794) has low coverage (best similarity=0.000) in neutral responses for Mechanical Engineering Technologists and Technicians.,['Oral Comprehension'],['Oral Comprehension']
EXP_20260310_154106_17-3027.00_T2_neutral,17-3027.00,Mechanical Engineering Technologists and Technicians,ALL,neutral,CRITICAL_KG_GAP,high,High-importance KG trait 'Oral Comprehension' (importance=0.794) has low coverage (best similarity=0.000) in neutral responses for Mechanical Engineering Technologists and Technicians.,['Oral Comprehension'],['Oral Comprehension']
EXP_20260310_154106_17-3027.00_T3_neutral,17-3027.00,Mechanical Engineering Technologists and Technicians,ALL,neutral,CRITICAL_KG_GAP,high,High-importance KG trait 'Oral Comprehension' (importance=0.794) has low coverage (best similarity=0.000) in neutral responses for Mechanical Engineering Technologists and Technicians.,['Oral Comprehension'],['Oral Comprehension']
EXP_20260310_154106_17-3027.00_T1_neutral,17-3027.00,Mechanical Engineering Technologists and Technicians,ALL,neutral,CRITICAL_KG_GAP,high,High-importance KG trait 'Written Comprehension' (importance=0.794) has low coverage (best similarity=0.000) in neutral responses for Mechanical Engineering Technologists and Technicians.,['Written Comprehension'],['Written Comprehension']
EXP_20260310_154106_17-3027.00_T2_neutral,17-3027.00,Mechanical Engineering Technologists and Technicians,ALL,neutral,CRITICAL_KG_GAP,high,High-importance KG trait 'Written Comprehension' (importance=0.794) has low coverage (best similarity=0.000) in neutral responses for Mechanical Engineering Technologists and Technicians.,['Written Comprehension'],['Written Comprehension']
EXP_20260310_154106_17-3027.00_T3_neutral,17-3027.00,Mechanical Engineering Technologists and Technicians,ALL,neutral,CRITICAL_KG_GAP,high,High-importance KG trait 'Written Comprehension' (importance=0.794) has low coverage (best similarity=0.000) in neutral responses for Mechanical Engineering Technologists and Technicians.,['Written Comprehension'],['Written Comprehension']
EXP_20260310_154106_17-3027.00_T1_neutral,17-3027.00,Mechanical Engineering Technologists and Technicians,ALL,neutral,CRITICAL_KG_GAP,high,High-importance KG trait 'Information Ordering' (importance=0.762) has low coverage (best similarity=0.000) in neutral responses for Mechanical Engineering Technologists and Technicians.,['Information Ordering'],['Information Ordering']
EXP_20260310_154106_17-3027.00_T2_neutral,17-3027.00,Mechanical Engineering Technologists and Technicians,ALL,neutral,CRITICAL_KG_GAP,high,High-importance KG trait 'Information Ordering' (importance=0.762) has low coverage (best similarity=0.000) in neutral responses for Mechanical Engineering Technologists and Technicians.,['Information Ordering'],['Information Ordering']
EXP_20260310_154106_17-3027.00_T3_neutral,17-3027.00,Mechanical Engineering Technologists and Technicians,ALL,neutral,CRITICAL_KG_GAP,high,High-importance KG trait 'Information Ordering' (importance=0.762) has low coverage (best similarity=0.000) in neutral responses for Mechanical Engineering Technologists and Technicians.,['Information Ordering'],['Information Ordering']
EXP_20260310_154106_17-3027.00_T1_neutral,17-3027.00,Mechanical Engineering Technologists and Technicians,ALL,neutral,CRITICAL_KG_GAP,high,High-importance KG trait 'Near Vision' (importance=0.762) has low coverage (best similarity=0.000) in neutral responses for Mechanical Engineering Technologists and Technicians.,['Near Vision'],['Near Vision']
EXP_20260310_154106_17-3027.00_T2_neutral,17-3027.00,Mechanical Engineering Technologists and Technicians,ALL,neutral,CRITICAL_KG_GAP,high,High-importance KG trait 'Near Vision' (importance=0.762) has low coverage (best similarity=0.000) in neutral responses for Mechanical Engineering Technologists and Technicians.,['Near Vision'],['Near Vision']
EXP_20260310_154106_17-3027.00_T3_neutral,17-3027.00,Mechanical Engineering Technologists and Technicians,ALL,neutral,CRITICAL_KG_GAP,high,High-importance KG trait 'Near Vision' (importance=0.762) has low coverage (best similarity=0.000) in neutral responses for Mechanical Engineering Technologists and Technicians.,['Near Vision'],['Near Vision']
EXP_20260310_154106_17-3027.00_T1_neutral,17-3027.00,Mechanical Engineering Technologists and Technicians,ALL,neutral,CRITICAL_KG_GAP,high,High-importance KG trait 'Innovation' (importance=0.871) has low coverage (best similarity=0.000) in neutral responses for Mechanical Engineering Technologists and Technicians.,['Innovation'],['Innovation']
EXP_20260310_154106_17-3027.00_T2_neutral,17-3027.00,Mechanical Engineering Technologists and Technicians,ALL,neutral,CRITICAL_KG_GAP,high,High-importance KG trait 'Innovation' (importance=0.871) has low coverage (best similarity=0.000) in neutral responses for Mechanical Engineering Technologists and Technicians.,['Innovation'],['Innovation']
EXP_20260310_154106_17-3027.00_T3_neutral,17-3027.00,Mechanical Engineering Technologists and Technicians,ALL,neutral,CRITICAL_KG_GAP,high,High-importance KG trait 'Innovation' (importance=0.871) has low coverage (best similarity=0.000) in neutral responses for Mechanical Engineering Technologists and Technicians.,['Innovation'],['Innovation']
EXP_20260310_154106_17-3027.00_T1_neutral,17-3027.00,Mechanical Engineering Technologists and Technicians,ALL,neutral,CRITICAL_KG_GAP,high,High-importance KG trait 'Achievement Orientation' (importance=0.827) has low coverage (best similarity=0.000) in neutral responses for Mechanical Engineering Technologists and Technicians.,['Achievement Orientation'],['Achievement Orientation']
EXP_20260310_154106_17-3027.00_T2_neutral,17-3027.00,Mechanical Engineering Technologists and Technicians,ALL,neutral,CRITICAL_KG_GAP,high,High-importance KG trait 'Achievement Orientation' (importance=0.827) has low coverage (best similarity=0.000) in neutral responses for Mechanical Engineering Technologists and Technicians.,['Achievement Orientation'],['Achievement Orientation']
EXP_20260310_154106_17-3027.00_T3_neutral,17-3027.00,Mechanical Engineering Technologists and Technicians,ALL,neutral,CRITICAL_KG_GAP,high,High-importance KG trait 'Achievement Orientation' (importance=0.827) has low coverage (best similarity=0.000) in neutral responses for Mechanical Engineering Technologists and Technicians.,['Achievement Orientation'],['Achievement Orientation']
EXP_20260310_154106_17-3027.00_T1_neutral,17-3027.00,Mechanical Engineering Technologists and Technicians,ALL,neutral,CRITICAL_KG_GAP,high,High-importance KG trait 'Intellectual Curiosity' (importance=0.869) has low coverage (best similarity=0.000) in neutral responses for Mechanical Engineering Technologists and Technicians.,['Intellectual Curiosity'],['Intellectual Curiosity']
EXP_20260310_154106_17-3027.00_T2_neutral,17-3027.00,Mechanical Engineering Technologists and Technicians,ALL,neutral,CRITICAL_KG_GAP,high,High-importance KG trait 'Intellectual Curiosity' (importance=0.869) has low coverage (best similarity=0.000) in neutral responses for Mechanical Engineering Technologists and Technicians.,['Intellectual Curiosity'],['Intellectual Curiosity']
EXP_20260310_154106_17-3027.00_T3_neutral,17-3027.00,Mechanical Engineering Technologists and Technicians,ALL,neutral,CRITICAL_KG_GAP,high,High-importance KG trait 'Intellectual Curiosity' (importance=0.869) has low coverage (best similarity=0.000) in neutral responses for Mechanical Engineering Technologists and Technicians.,['Intellectual Curiosity'],['Intellectual Curiosity']
EXP_20260310_154106_17-3027.00_T1_neutral,17-3027.00,Mechanical Engineering Technologists and Technicians,ALL,neutral,CRITICAL_KG_GAP,high,High-importance KG trait 'Perseverance' (importance=0.824) has low coverage (best similarity=0.000) in neutral responses for Mechanical Engineering Technologists and Technicians.,['Perseverance'],['Perseverance']
EXP_20260310_154106_17-3027.00_T2_neutral,17-3027.00,Mechanical Engineering Technologists and Technicians,ALL,neutral,CRITICAL_KG_GAP,high,High-importance KG trait 'Perseverance' (importance=0.824) has low coverage (best similarity=0.000) in neutral responses for Mechanical Engineering Technologists and Technicians.,['Perseverance'],['Perseverance']
EXP_20260310_154106_17-3027.00_T3_neutral,17-3027.00,Mechanical Engineering Technologists and Technicians,ALL,neutral,CRITICAL_KG_GAP,high,High-importance KG trait 'Perseverance' (importance=0.824) has low coverage (best similarity=0.000) in neutral responses for Mechanical Engineering Technologists and Technicians.,['Perseverance'],['Perseverance']
EXP_20260310_154106_17-3027.00_T1_neutral,17-3027.00,Mechanical Engineering Technologists and Technicians,ALL,neutral,CRITICAL_KG_GAP,high,High-importance KG trait 'Cautiousness' (importance=0.875) has low coverage (best similarity=0.000) in neutral responses for Mechanical Engineering Technologists and Technicians.,['Cautiousness'],['Cautiousness']
