Job_Code,Job_Title,Attribute_Name,Importance_Score,Trait_Type
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Oral Expression,3.0,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Written Expression,2.75,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Fluency of Ideas,2.75,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Originality,2.75,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Problem Sensitivity,3.75,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Deductive Reasoning,3.38,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Inductive Reasoning,3.25,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Information Ordering,3.38,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Category Flexibility,3.12,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Mathematical Reasoning,2.88,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Number Facility,2.75,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Memorization,2.62,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Speed of Closure,2.88,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Flexibility of Closure,3.25,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Perceptual Speed,3.25,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Spatial Orientation,2.5,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Visualization,3.5,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Selective Attention,3.12,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Time Sharing,2.88,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Arm-Hand Steadiness,3.75,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Manual Dexterity,4.0,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Finger Dexterity,3.88,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Control Precision,4.0,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Multilimb Coordination,3.62,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Response Orientation,3.0,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Rate Control,3.12,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Reaction Time,3.38,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Wrist-Finger Speed,2.88,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Speed of Limb Movement,2.38,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Static Strength,3.25,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Explosive Strength,2.25,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Dynamic Strength,2.88,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Trunk Strength,3.12,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Stamina,2.38,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Extent Flexibility,3.88,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Dynamic Flexibility,1.38,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Gross Body Coordination,2.88,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Gross Body Equilibrium,2.75,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Near Vision,3.88,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Far Vision,3.12,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Visual Color Discrimination,3.12,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Night Vision,1.88,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Peripheral Vision,2.0,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Depth Perception,2.88,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Glare Sensitivity,2.62,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Hearing Sensitivity,3.0,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Auditory Attention,3.0,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Sound Localization,2.38,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Speech Recognition,3.0,Abilities
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",Speech Clarity,3.0,Abilities
49-3043.00,Rail Car Repairers,Oral Comprehension,2.88,Abilities
49-3043.00,Rail Car Repairers,Written Comprehension,2.75,Abilities
49-3043.00,Rail Car Repairers,Oral Expression,2.88,Abilities
49-3043.00,Rail Car Repairers,Written Expression,2.75,Abilities
49-3043.00,Rail Car Repairers,Fluency of Ideas,2.88,Abilities
49-3043.00,Rail Car Repairers,Originality,2.75,Abilities
49-3043.00,Rail Car Repairers,Problem Sensitivity,3.5,Abilities
49-3043.00,Rail Car Repairers,Deductive Reasoning,3.12,Abilities
49-3043.00,Rail Car Repairers,Inductive Reasoning,3.0,Abilities
49-3043.00,Rail Car Repairers,Information Ordering,3.12,Abilities
49-3043.00,Rail Car Repairers,Category Flexibility,3.0,Abilities
49-3043.00,Rail Car Repairers,Mathematical Reasoning,2.12,Abilities
49-3043.00,Rail Car Repairers,Number Facility,2.25,Abilities
49-3043.00,Rail Car Repairers,Memorization,2.25,Abilities
49-3043.00,Rail Car Repairers,Speed of Closure,2.62,Abilities
49-3043.00,Rail Car Repairers,Flexibility of Closure,3.25,Abilities
49-3043.00,Rail Car Repairers,Perceptual Speed,3.38,Abilities
49-3043.00,Rail Car Repairers,Spatial Orientation,2.0,Abilities
49-3043.00,Rail Car Repairers,Visualization,3.12,Abilities
49-3043.00,Rail Car Repairers,Selective Attention,3.0,Abilities
49-3043.00,Rail Car Repairers,Time Sharing,2.5,Abilities
49-3043.00,Rail Car Repairers,Arm-Hand Steadiness,3.88,Abilities
49-3043.00,Rail Car Repairers,Manual Dexterity,3.88,Abilities
49-3043.00,Rail Car Repairers,Finger Dexterity,3.62,Abilities
49-3043.00,Rail Car Repairers,Control Precision,3.88,Abilities
49-3043.00,Rail Car Repairers,Multilimb Coordination,3.75,Abilities
49-3043.00,Rail Car Repairers,Response Orientation,2.62,Abilities
49-3043.00,Rail Car Repairers,Rate Control,2.62,Abilities
49-3043.00,Rail Car Repairers,Reaction Time,3.5,Abilities
49-3043.00,Rail Car Repairers,Wrist-Finger Speed,2.25,Abilities
49-3043.00,Rail Car Repairers,Speed of Limb Movement,2.25,Abilities
49-3043.00,Rail Car Repairers,Static Strength,3.5,Abilities
49-3043.00,Rail Car Repairers,Explosive Strength,1.75,Abilities
49-3043.00,Rail Car Repairers,Dynamic Strength,2.88,Abilities
49-3043.00,Rail Car Repairers,Trunk Strength,3.5,Abilities
49-3043.00,Rail Car Repairers,Stamina,3.0,Abilities
49-3043.00,Rail Car Repairers,Extent Flexibility,3.25,Abilities
49-3043.00,Rail Car Repairers,Dynamic Flexibility,1.25,Abilities
49-3043.00,Rail Car Repairers,Gross Body Coordination,3.0,Abilities
49-3043.00,Rail Car Repairers,Gross Body Equilibrium,3.0,Abilities
49-3043.00,Rail Car Repairers,Near Vision,3.62,Abilities
49-3043.00,Rail Car Repairers,Far Vision,3.12,Abilities
49-3043.00,Rail Car Repairers,Visual Color Discrimination,3.0,Abilities
49-3043.00,Rail Car Repairers,Night Vision,2.0,Abilities
49-3043.00,Rail Car Repairers,Peripheral Vision,2.12,Abilities
49-3043.00,Rail Car Repairers,Depth Perception,2.75,Abilities
49-3043.00,Rail Car Repairers,Glare Sensitivity,2.38,Abilities
49-3043.00,Rail Car Repairers,Hearing Sensitivity,3.0,Abilities
49-3043.00,Rail Car Repairers,Auditory Attention,2.88,Abilities
49-3043.00,Rail Car Repairers,Sound Localization,2.75,Abilities
49-3043.00,Rail Car Repairers,Speech Recognition,3.0,Abilities
49-3043.00,Rail Car Repairers,Speech Clarity,2.88,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Oral Comprehension,3.25,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Written Comprehension,2.75,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Oral Expression,3.25,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Written Expression,2.75,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Fluency of Ideas,2.38,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Originality,2.38,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Problem Sensitivity,3.88,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Deductive Reasoning,3.75,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Inductive Reasoning,3.75,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Information Ordering,3.25,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Category Flexibility,3.0,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Mathematical Reasoning,2.12,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Number Facility,2.12,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Memorization,2.12,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Speed of Closure,2.25,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Flexibility of Closure,3.0,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Perceptual Speed,2.88,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Spatial Orientation,2.0,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Visualization,3.12,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Selective Attention,3.0,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Time Sharing,2.38,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Arm-Hand Steadiness,3.75,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Manual Dexterity,3.75,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Finger Dexterity,3.62,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Control Precision,3.62,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Multilimb Coordination,3.25,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Response Orientation,2.38,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Rate Control,2.25,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Reaction Time,2.75,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Wrist-Finger Speed,2.12,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Speed of Limb Movement,1.75,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Static Strength,3.0,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Explosive Strength,2.12,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Dynamic Strength,2.25,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Trunk Strength,3.12,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Stamina,2.5,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Extent Flexibility,3.12,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Dynamic Flexibility,1.0,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Gross Body Coordination,2.0,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Gross Body Equilibrium,2.0,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Near Vision,3.5,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Far Vision,3.0,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Visual Color Discrimination,2.75,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Night Vision,1.88,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Peripheral Vision,1.88,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Depth Perception,3.0,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Glare Sensitivity,2.0,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Hearing Sensitivity,3.25,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Auditory Attention,2.88,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Sound Localization,2.25,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Speech Recognition,3.12,Abilities
49-3051.00,Motorboat Mechanics and Service Technicians,Speech Clarity,2.88,Abilities
49-3052.00,Motorcycle Mechanics,Oral Comprehension,3.75,Abilities
49-3052.00,Motorcycle Mechanics,Written Comprehension,3.0,Abilities
49-3052.00,Motorcycle Mechanics,Oral Expression,3.25,Abilities
49-3052.00,Motorcycle Mechanics,Written Expression,2.75,Abilities
49-3052.00,Motorcycle Mechanics,Fluency of Ideas,3.12,Abilities
49-3052.00,Motorcycle Mechanics,Originality,3.0,Abilities
49-3052.00,Motorcycle Mechanics,Problem Sensitivity,3.62,Abilities
49-3052.00,Motorcycle Mechanics,Deductive Reasoning,3.88,Abilities
49-3052.00,Motorcycle Mechanics,Inductive Reasoning,3.88,Abilities
49-3052.00,Motorcycle Mechanics,Information Ordering,3.12,Abilities
49-3052.00,Motorcycle Mechanics,Category Flexibility,3.12,Abilities
49-3052.00,Motorcycle Mechanics,Mathematical Reasoning,2.12,Abilities
49-3052.00,Motorcycle Mechanics,Number Facility,2.25,Abilities
49-3052.00,Motorcycle Mechanics,Memorization,2.38,Abilities
49-3052.00,Motorcycle Mechanics,Speed of Closure,2.12,Abilities
49-3052.00,Motorcycle Mechanics,Flexibility of Closure,2.88,Abilities
49-3052.00,Motorcycle Mechanics,Perceptual Speed,2.38,Abilities
49-3052.00,Motorcycle Mechanics,Spatial Orientation,2.0,Abilities
49-3052.00,Motorcycle Mechanics,Visualization,3.12,Abilities
49-3052.00,Motorcycle Mechanics,Selective Attention,3.12,Abilities
49-3052.00,Motorcycle Mechanics,Time Sharing,2.88,Abilities
49-3052.00,Motorcycle Mechanics,Arm-Hand Steadiness,3.75,Abilities
49-3052.00,Motorcycle Mechanics,Manual Dexterity,3.88,Abilities
49-3052.00,Motorcycle Mechanics,Finger Dexterity,3.88,Abilities
49-3052.00,Motorcycle Mechanics,Control Precision,3.62,Abilities
49-3052.00,Motorcycle Mechanics,Multilimb Coordination,3.12,Abilities
49-3052.00,Motorcycle Mechanics,Response Orientation,2.88,Abilities
49-3052.00,Motorcycle Mechanics,Rate Control,2.0,Abilities
49-3052.00,Motorcycle Mechanics,Reaction Time,2.38,Abilities
49-3052.00,Motorcycle Mechanics,Wrist-Finger Speed,2.0,Abilities
49-3052.00,Motorcycle Mechanics,Speed of Limb Movement,1.88,Abilities
49-3052.00,Motorcycle Mechanics,Static Strength,3.12,Abilities
49-3052.00,Motorcycle Mechanics,Explosive Strength,1.88,Abilities
49-3052.00,Motorcycle Mechanics,Dynamic Strength,2.25,Abilities
49-3052.00,Motorcycle Mechanics,Trunk Strength,3.12,Abilities
49-3052.00,Motorcycle Mechanics,Stamina,2.12,Abilities
49-3052.00,Motorcycle Mechanics,Extent Flexibility,3.12,Abilities
49-3052.00,Motorcycle Mechanics,Dynamic Flexibility,1.25,Abilities
49-3052.00,Motorcycle Mechanics,Gross Body Coordination,2.25,Abilities
49-3052.00,Motorcycle Mechanics,Gross Body Equilibrium,1.88,Abilities
49-3052.00,Motorcycle Mechanics,Near Vision,3.75,Abilities
49-3052.00,Motorcycle Mechanics,Far Vision,2.62,Abilities
49-3052.00,Motorcycle Mechanics,Visual Color Discrimination,2.25,Abilities
49-3052.00,Motorcycle Mechanics,Night Vision,1.62,Abilities
49-3052.00,Motorcycle Mechanics,Peripheral Vision,1.38,Abilities
49-3052.00,Motorcycle Mechanics,Depth Perception,2.75,Abilities
49-3052.00,Motorcycle Mechanics,Glare Sensitivity,1.62,Abilities
49-3052.00,Motorcycle Mechanics,Hearing Sensitivity,3.75,Abilities
49-3052.00,Motorcycle Mechanics,Auditory Attention,3.12,Abilities
49-3052.00,Motorcycle Mechanics,Sound Localization,2.25,Abilities
49-3052.00,Motorcycle Mechanics,Speech Recognition,3.0,Abilities
49-3052.00,Motorcycle Mechanics,Speech Clarity,3.0,Abilities
49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics,Oral Comprehension,3.12,Abilities
